,0
11076,的内存有多好就不用多说了。分辨率别高，十分清晰，和网吧的差不多。不边冲边玩，基不发。气，时尚，主要。很，很。
11077,很，隔天就了寸，看着很舒服前挺好的满意满意如池可以自定义充阀门就好了
11078,看了好久，因自己用的手，所以最后决定还是买个荣耀，这款的价比最高，内存，，并且清晰很高，看影很舒服！再个就是手和的传，真的别方便，不用数据线，也别，绝对值得购买
11079,价比非常高，碰传相当好用。就是摄像头设计的有问题，隐藏设计很好，但调不了角，坐近了很尴尬。
11080,秒开，流畅。清晰细腻，彩艳丽，可视角。日常工作风扇基上不，非常安静。金属身，背光键盘，隐藏摄像头，简洁方。身，寸的，因高占比，放进寸的包毫无压力。指纹识别与源键合，方便捷。碰即连与手协同工作，幅提高工作率。
11081,整体非常盈，别纤，寸的，显得非常气。开以后，阵配置，开始正常使用，发现很，没有卡顿的感觉。与手连接的功是非常贴心的设计，使用起来非常方便，省去了堆繁琐的步骤。刚开始用，详细的情况需要进步探索发现。
11082,这款看了很久，预约才买下来的，颜非常时尚的学生，年人用也是挺不错的是比较的，是非常好的，是双反应象更不用说，肯定好看，嗯，这款是非常的，这款的是池量，充
11083,画质不错，非常，很好，做活动入手，划算，等了很久才买的，必须点赞
11084,刚刚的，不是吹的，有奥迪的味道。有护眼模，看起来很舒服。风扇很少启动，好。非常，水银很不错，手感很好。正合适儿子用。很、很，携带方便。隐藏的摄像头，很惊喜，还有正版的件很好用。凌晨点多下单，晚上就了，真的是，赞个
11085,货，凌晨下单，下午就了。可惜没抢鼠标。此素质确实不错，看着很舒服。充很，这点好评。整重量千克，还是比较便携的。子刚开始用，还得继续看看
11086,别棒，冲着这个超窄边框买的。看影感觉别舒服。和之前买的暗影精灵对比，
11087,因手，也因朗，买了。这个价位和基匹配，中规中矩。不打游戏，边充边使用了七八个时，没有发现象，也很安静。通办公应该全满足。不得不提的是物流，朝发夕至，美。
11088,很买它的原因部分是冲去的。原来的工作天眼睛刺痛，这个看了会视频、玩会游戏眼睛感觉很好没感觉方、
11089,买的时候还是比较忐忑的，怕翻车，但收后还是很满意的，模具不错，很精致，彩还原挺好，至少看看影足够了。开很，开网页，同步操作，也没有遇异常的响声和。别要赞个的是，次日达
11090,非常非常清晰非常良好非常时尚非常巧摄像头和指纹源键非常人化
11091,手感很好，颜是我喜欢的银，爱，细腻超清晰，双扬声音质超级棒！总的来说价比很高，强烈推荐购买！！！
11092,很好看，金属材质的，不错，也流畅。昨天晚上刚买的，今天就了，不得不说很很稳，西拿就迫不及待的打开了，发现正是我要的，表做工很精致，非常喜欢，拿在手里沉甸甸的很厚实，颜也很满意，自营就是放心，直都在自营购物，从来没失望过，惊人的，情的售后，满意的服务质量，有了家里可以放心购物了！
11093,英寸，这个尺寸非常棒。给父母用的时候超显示很清晰，整体非常，做工精湛，看视频的声音也很好，爸妈非常满意。池续航很长，口充可以用各种通用的充非常好。在这个价位段里算价比和配置都很无敌的了。
11094,非常，杠杠的，美。那还说啥了，％的，啥都不说了，舒服。还好吧，不是很，可以压住。寸的，的身，可以说是很美了，棒内存，固态，-的充口。
11095,宝妈买了孩子上网课用的，对些比较专业的数据不太懂，就说说使用的感觉吧，开很，也很，看起来也不会感觉眼睛累，摄像头放键盘上了，比较喜欢这个，有了最化的，也比较，比原来年买的了不止点点，
11096,流畅不卡顿彩很艳丽不错，满负载时噪音明显很漂亮男生使用可以，爱追剧的或者有需求的可以选择没有键盘做表真的不太方便
11097,今年因肺炎，迟迟不开学，老们都采取网上教学，用手上网课上了个星期，发现挺不方便的，就打算买，我是个白，就去问了我哥还有室友们，们给我推荐的荣耀和硕，我不玩游戏，够用就，最后感觉荣耀不错，就买了，很就收了，寸也不是很，看影很爽，用了几天感觉很不错，价比高，开，好，值得购买
11098,假期买的号就送了，用着很好，第次用它开直播课时风扇声有点。第天就好了，我也不知道啥。如只是听课，声不。余都很好，合适，整重量很。开和也挺的。用了指纹开，和手触碰连接感受科技啊！
11099,，真的不错非常好时尚便
11100,非常棒，开舒服非常，清晰非常高，打游戏非常好用，别好携带，送的包也非常喜欢
11101,很，上网很流畅。不伤眼，画质清晰。好，不发烫。好看，耐看很
11102,很，不愧是存别好，比自己手的显示都好（千元）风扇噪音，也不需要太多的，毕竟就那样银吸睛，手感好别，比游戏好多了
11103,非常高这款价比非常高，键盘有背光，寸，办公给力，偶游戏全可以胜任，推荐伙伴购买，价比高，非常强悍，核心线，碾压因，好评，真香
11104,模，和固态硬盘的加持，使得开很，后续也很！彩挺柔和，彩也较全面！也挺的，不会儿，风扇几刘转起来了！时尚，棱角清晰分明，有个！也算是超了，还是值得拥有的！过得时间再来追评！
11105,很流畅，开很够用，虽然比不上，但是%良好颜值很好，舍友们都很喜欢可以可以，比我预期的要音质不错。
11106,的初次使用，十分美占比高，%域，美显示，无坏点办公基风扇不会转，开游戏就会转的厉害，既然是办公就不要着游戏了。主流的厚，身重量很，携带方便做工很有质感，没有看任何瑕疵不得不说充是真的巧，摆脱了厚重充的时代，品控做的很好，总而言之，美无疵，千内首选！
11107,很不错，关注很久了。原准备买的是的，正好这次，出来了，价格差不多，所以选了。很
11108,人喜欢点的，画看的舒服，真的很舒服，开很，同事推荐买的，在网上对比了几款，看来看去还是觉得这款价比最高，之前太破，正好也要换，现在在家远办公率也提高了不少，很满意的次购物
11109,很艳丽感觉不错还好刚刚好飞我觉得不秒很好看非常
11110,非常好很畅很清晰看视做很舒服，雾面，非常好目前没感觉有问题，很好非常好看，银白别有质感不错，这么还做这么
11111,抢手真的是很幸的，给法学佬姐姐买的，她非常喜欢，拿手各种买膜买包包各种炫耀，让我觉得别有成就感，画质细腻不逊于，很强没得挑剔，省去了数据线，充也很便携，惊艳的设计风格，希望荣耀更近步，我有把自己的卖了换这个的冲动了
11112,先从说起，荣耀使用铝合金身，延续了前代的简洁设计，身没有太多不必要的元素存在，走的是简洁的商务设计风。荣耀超的也是让人眼前亮由于是款，所以键盘空间也显得格充足荣耀没有选择塞下更多键位，而是适当优化了键帽面积，改善主键盘的打字体验。同时的两侧也集成了音箱，这样在打字体验和音响部分都获得更好的，尺寸的触摸板也让使用变得更加舒适。
11113,纠结对比了好久，最终选定这块荣耀，由是价比最高，对比荣耀，，这块各方面都是很均衡的，再加上，看着舒服。用途主要是工作使用，不打游戏，选择了集显开很，流畅很不错，比差不多价格的好目前办公看影听歌不错寸我觉得金属银好看重量很拿着并不感觉很重
11114,挺好看，非常好用，价比很高，物美价廉，非常喜欢，和手配套体验感更好。
11115,产品真的很不错呢，重量，，很给力，也很漂亮，用着很舒心，我很喜欢，质量没得说
11116,非常，基没卡过爽很不错漂亮很
11117,不错，开指纹识别体，开别，存太棒了，比原来的便很多，长时间看视频，浏览网页，也听不风扇声，不玩型游戏全够用，这个价很值
11118,固态，起来杠杠的，很流畅很清晰，但不是不错，打游戏不会很烫简约方，，银更好看，推荐购买银很，很写代码合适，很流畅。开界面还可以定义就很秀。手用的是，多协同功给个拇指。跑分万跑分。简直钢炮。有说，送过来，居然是用个零食盒子，把放在盒子里面，，太有心了。找了挺久发现居然用这么的盒子给装着。售后服务级棒，服务中心人挺少的，去过次不用排队。说明了啥质量好，来售后服务的人自然就少了。总体来说，物超所值
11119,开只要几秒钟，超级，指纹识别也很准确，素质很不错，用的时候也没有出现键盘烫手的情况，温正常，几乎没有噪音。非常好看，深得我心，爱了爱了。使用段时间后再来写追评。
11120,我感觉可以很好很清晰漂亮，方很客服很认真，耐心教我
11121,太漂亮了，玩游戏，续航和体重都不错，平时做用，家手后定要得激活，办公必须的西，很，第天就收了，有点静，但是金属壳都是这样的，不去仔细感觉发现不出来静，很不错的宝贝
11122,爱，颜值非常高，各项也非常好，客服服务态级棒，目前有个问题，耳插入后系统不显示，得去线下客服中心看下。总体来说，值得信赖！
11123,/都可以用，办公影音没问题很细腻，彩富，还原高风扇给力，噪音可以接受，键盘不烫简洁方，年范，很时尚很也很，只手托起来没问题自带和，激活方便
11124,很好，开很，起来不卡，也很，携带起来也很方便，目前已经用了天，感觉不错，意用了几天再过来评价的！
11125,很好，不声音也几乎听不非常，拿着很方便很，看着舒服非常好看，我别喜欢开挺的
11126,物流很，第天就了，好评！用了个月了，没有出现任何问题。开秒，的很显示%，显示非常棒买了，温不会超过寸的尺寸，再加上窄边框，非常好，眼睛很舒服。很，不重
11127,很，寸点也不觉得，开也很，满意。送了个背包，没有鼠标。
11128,挺的没觉得有卡顿全够用而且是真的很爽！挺的重量对我来说也没什么问题客服白菜态好还可爱！哥的服务比的好太多！
11129,子很满意，但包包和鼠标要单独购买，好像订购时看送礼包才买的啊。
11130,蛮气可以气帅气很目前操作起来都很不错
11131,挺的真的好办公用了个时还是冰的气漂亮很好看逛网页两个半和下载件时还有的。
11132,很漂亮，做工也不错，显示好，充巧方便，还送了背包和鼠标，开就用上了。配合手可以用碰传和多协同，这个太方便了，把手和合体！
11133,开别，尤是使用指纹解锁，非常，这也是我购买的原因很满意，上网课看着很舒服非常漂亮，比象中的好看重合适，携带方便，经常需要出办公的佳选。手碰既传是我购买这款型的另个原因，体验很满意
11134,非常漂亮，手感也很好，下载也，看影画质很清晰，音响也不错，很满意！
11135,很，杠杠的很，很惊艳，显示也很清晰没玩过游戏，平时看看视频点问题也没有很时尚，很漂亮很，只手也拿起来
11136,很不错，虽然是代，但价格还，毕竟今年估计是出不了的了，你懂的。很不错，和家里老比简直是碾压级别的存在，超的内存，简直是美水桶，吹爆吹爆吹爆。我发点给家看看（是家里的老移动硬盘）。
11137,秒开，很爽，指纹解锁，高档捷，常规件实用很流畅，还未尝试专业件，目前良好
11138,而且占比高，看着很舒服。荣耀自带护眼模温调节，长时间使用也不会感觉眼睛不舒服。简约方，而且是金属材料，不易刮花，更容易。占比较高，和通的游戏比较起来很便携。
11139,很，勉强还可以吃鸡我只说，惊艳，高域，真的太香了发集中在转轴区域，掌托附近几乎没有温。冰河银的配简直不要太美，接口也很富，碰传就是神比我买的游戏多了，不是个量级的，便携，实至名归真的生态系统做的太好了，手互传要什么数据线，巨方便
11140,很寸的感别好，而且边框收得很好，整体跟寸的差不多很好挺漂亮的感觉还是很的手是的，碰传和多协同真的好用，就是有时候连接不太稳定，希望后面有改善
11141,挺的，开秒之内，打开网页也可以挺好的，没发现什么异常只要不打型游戏，风扇很少会自动开，但是如玩类似的像的，就会很烫，风扇也会直开着，声音稍磨砂质感，银，挺好看的我觉得还发货真的很，调货配送只要了天，而且功蛮多的，另客服很有耐心，回复很及时●●●●
11142,很，从按下开键后秒内可以正常使用系统。很惊艳，画面很细腻偶听风扇声音，时候都很安静哦很，面是金属的，拿在手里很有安全感。声音也不错，音量开最还是比较有感觉的。赶上活动买的，还送了鼠标和背包，总体来说很值哦。
11143,首先买这，纯粹支持下，但是手以后，感觉很惊喜，颜值很惊艳，很，开很，和张纸差不多，感觉确实很不错，只说加油。用了段时间，没有用来玩游戏，还是不错的。。
11144,很，开、秒，指纹开太方便了任何角看的样，没有差，看很久眼睛也不觉得累，之前不，手扫维码有时候都晒不出来还有很多纹，这个就不会。全面看着也很美！很，上下班背着也不累
11145,很好，很，客服也很好，价格也很实，值得的出手了。
11146,还好，挺的，因刚买的，比较满意吧！很棒，超级的显示，百分百分域，很满意！还有，玩风扇声音有时候会有点，不过没影响。设计真的很美，吹爆！拿回来称了下，共。下的单，就了。现在疫情严重，还送，吹爆！
11147,很流畅，不错看影是真的爽还温可以接受简洁很，和书差不多源指纹合不错，很灵敏也很好用的话很流畅，日常办公都是没有问题的，还可以玩玩这些主流游戏，但是打游戏的时候风扇会转很久
11148,挺的很好很符合年人挺的边框窄，挺满意的，希望不要出毛病
11149,锐龙的用起来也很的，玩儿毫无压力彩炫丽漂亮，时尚玩儿型游戏时不
11150,目前看还不错，彩饱满简约气时尚还没有玩游戏，不清楚很，爱
11151,第次买，纠结了好久，最终还是选择了荣耀这个牌子，我的手也是直用的荣耀，所以很喜欢，超喜欢这个窄边框，又又清晰，奈斯，希望后期的使用不会让我失望。
11152,令人窒息，这个真的不错，可以和打打了。硬盘如所示，是星@，极吹爆，给孩子买了上网课，占比极高，显示非常好几乎无量，非常好太好看了吧，真好看网络简直神了，所有网络都是神，这个网，某根占不丁点网络
11153,很，，非常适合使用，很方便携带，，内存，看视非常带劲，双扇风扇，没有噪音键指纹开关使用，摄像头也非常喜欢
11154,价比很高，内存的，占比很，分辨率显示也还不错的，拿来办公还是很舒服的，送的鼠标很好用，唯不满的点是触控板缝隙太，按起来声音也很，没有高级感，不过这个价格也不奢求太多。
11155,非常可以毕竟顶端百分百颜显示非常富简约淡雅颜值非常高很很非常傍晚拍下第天下午就了
11156,挺的，开关都超很棒，够，看着很舒服很长时间也没很虽然有些，但边框够，做工很精致，看着也很好看够也没有很厚总之很好用
11157,很不错，很迅。手很惊喜，不重，比我的要些，整体还可以。很，流畅的。
11158,拿回来就开始上网课了和写作业了，用了十天了，期间都很流畅，好，也是冷冷淡淡的风格，很满意。
11159,还是蛮具有价比的，款超。重量背的时候不会感觉很重，同时呃瑞蓉芯片也够用，以前担心会比不上英，现在发现还是让人很惊喜的。
11160,去年荣耀很火的款，的。中档。满足家庭和办公日常需求真的足够了。显示很棒。非常满意。良好，两个风扇设计合。充非常方便并且体积。真的很。全金属身，真的很，真的很好看。
11161,很。还不错风扇声音有点。很好看，我很中意这个，真的很好看。还挺的，不是厚重的那种。也够，比纸很多。真的很喜欢！很啊！要不是因疫情我可就不买，但是入股不亏，还要感谢我的位朋友，帮忙挑选的。
11162,流畅清晰可以真的很舒适，不沉爱了
11163,艳丽，够爽。无边框，。风扇很静音。超，携带很方便。很，开秒，游戏还没打过。
11164,清晰可以，有听风扇的声音，但是担心容易掉漆，很喜欢指纹解锁很赞，音也不错，遗憾送的是背包，女孩子，还是用手提包比较合适，充太赞了，简直美，巧且不会发，充很，续航也不错，应该有近个时
11165,第，包装好，头天晚上下单第天中午就了，就是给力！这价格也给力，千六就手，价比很高！主要是看网课，因看各位在问游戏体验就试了下。个人不喜欢就没玩，但试了下美世界国际开了都很好发挥，只是风扇不听话！在使用段时间在来评价！
11166,非常，打开件基上都是秒开，期待已久的彩鲜艳，不刺眼，饱和别高，很满意的次购物用了概个时设置，后面只有的发，键盘上感觉不温超级喜欢，这个，设计的真是绝了，占比超高非常，此款集娱乐游戏，影音，办公，休闲集体真棒，指纹解锁开，隐藏摄像头，还有很多很多
11167,，看着很舒服挺的，很目前没玩游戏，感觉挺好，有点点磨砂金属壳，很好看
11168,从选购最终购买纠结了好久，看中好几款都是显示武汉地区没货，等了好久终于等有货了所以赶紧入手买了，客服也都挺好的，很有耐心，产品不错，办公游戏都问题不，也满意，要是配个鼠标给我就更美了，
11169,很好般般，拷半时稳定在，最高是漂亮很碰传很适合，荣耀手
11170,买来上课用的，敲敲代码，挺好的，很，追剧别舒服，也不会很重，整体很不错
11171,不错好评舒服真棒，高端气上档次商务真的舒服键盘手感极好，声音有环绕的感觉，声音感觉真棒
11172,很好，比我年买的清晰好多，还便宜多块钱，显示好很多，寸办公很棒啊。开很，固态不错。开关都是几秒成。非常喜欢很便。很，以前也有超极，但是这个更好的是充很。不是头。很好，国产加油！
11173,发货别。送货上门，服务态很好。很给力！还可以开增值税专用发票。正好是给公司买的，可以报销使用。在这个殊时期，不用去店里选购，真的是太方便了。，颜漂亮，比之前用的好太多了。用了这款以后。的都不再用了。
11174,比象中很多感觉十分满意很好好安静比苹强很做工精细
11175,垂涎已久的终于被我抢手，优价很给力。喜欢这个颜，颜很好看，占比很高，很，清晰也不错。如不是随身携带，寸的感觉很好，寸有点了，如经常携带出倒是可以考虑些的。
11176,-强！高域喜欢！中很强的！好看的呀！可以接受！
11177,非常漂亮，很。。正好，重量也挺。荣耀品牌旗下的还是值得信赖的。这个必须买内存，内存是固化在主板上的，不扩展，所以还是步位。开也非常，开需要更系统补丁，时间会稍长些。疫情期间的物流丝毫没有变慢，还像以前那样第天就收货了。
11178,刚拿，开很。很，不错，比我的要。看了影，复，画面很真实，音响也很不错。看影部，还，摸起来不烫手。
11179,非常开六秒，关秒显示非常好，非常细腻，比的都要好不错，没有们说的那么差星简约气，银非常，携带方便就是不耐摔
11180,还可以总体来说值这个价，非常好。非常好看，漂亮的不像实力派。也非常。
11181,非常牛皮，非常牛皮。比价超级高，别好
11182,满意舒服没问题挺好的可以接受，没有惊喜送货很，质量有係障
11183,活动时买的，价比挺好的，平时就是给孩子上课，和基础办公，足够用了，看着也舒服。摄像头和麦克风都是可以独立操作开和关，非常实用，就是摄像头的角有点迷。边框很窄，看影很爽。而且这么的，拿着却很。活动时送了个原装包，挺好。
11184,很，比象中的漂亮，款太棒了，冰河银很气！而且装指导非常位，基属于傻瓜型，跟着语音提示步步操作即可。刚试用感觉不错，不过换了系统目前操作还不熟练，有待进步发现它的优势。主要办公和上网课用，绝对够用了！
11185,个字帅起来好，开就几秒钟收后，太惊艳了，实物太帅了，很好！
11186,颜靓丽超，质感好，气，有档次超，质感好这款开秒，惊人彩靓丽，还分，孩子别喜欢，都愿意上课了。超，不重，合适，质感好，有档次，孩子非满意，直再开发功
11187,非常，因是地仓，送的也非常的及时，非常不错，看着挺喜欢的，指纹解锁，隐藏摄像头，占比也非常高的芯片办工够用了，重量实还可以，质感还是非常强的，系统也是的系统，用着感觉非常不错了，还买了年质保
11188,给孩子买来上网课的，今天中午收就激活来用了，孩子说目前用起来很不错，漂亮，重量很。它等用后再来追评
11189,有点噪音偶，不知道怎么肥事整体别棒别舒服来还在犹豫刚好做活动便入手了很也很也很没找什么缺点送了包就有充和保修卡很值得入手用起来杠杠滴片有点差是银
11190,使用好几天了，发表眼评论，首先使用第感觉，惊艳，重量，最主要的够用，我不通都可以美和这些游戏，办公的话也很方便，触摸板支持放和缩，键盘布局简约商务，非常好，缺点也有，首先没有借口，只有个，次键盘手感不是很好，没有之前的反馈做得好，但是术业有专攻，好，，重量，也是优势！好评！
11191,个字个字靓个字爽真得超级上手太了好看你可以相信我我是下午刚收的，首先说明我不是托，我是第次在上买，我也差不多是个白，最近两个月才开始打听了解的情况，最后在硕和这款当中选择了这款，个人资金力有限，但这款真的让我很意，首先上手感上就已经征服了我，下午拿手，我也是刚开始爬虫，敲了个下午的网页源代码，学生党可以全放心这款，我说良心话，点都不烫手，风扇也没声音，至于打游戏，我只玩了桌面版阴阳，听们说要求配置不高，反正，商务可会觉得有点贵，但确实喜欢啊，好看好用！
11192,活动非常划算，在荣耀官方店买很不错的购物体验，对比好多家品牌最后选择了荣耀官方店，然很安心！很赞！关键是西很满意，值得推荐，还在犹豫的朋友可以下手了，错过又得等明年了，不再犹豫。很，几秒钟开。气上档次。
11193,看着很舒服，很，不玩游戏足够了，比我以前的尺寸上好多啊也很，除了不好用，都还好
11194,荣耀，英寸的全面很赞，的视野够宽阔，超的全面在剪辑视频、片的时候，比较方便，看得舒服。而且的品质也很好。高级，也比较。的时候买价比还比较高。
11195,很流畅，满血不管是玩般游戏还是办公修都是的，打开+之后，默认全高+帧率，守望先锋默认低配置丝滑无比～～不愧是全域，很细腻！挺好，玩守望先锋很久也不怎么烫很，占比很高看着很舒服
11196,彩非常好很，！很，背起来毫不费力金属银的质感非常好，看起来很舒服
11197,这个还是很赞的，耐看，也，疫情期间在家办公，了不抢不打架，直接下单购入，品牌和样子是我和老公起相中的，活动价格买入，还是很实的，用了段时间才来评论的，总体来说还不错
11198,试用了天，极好的，各项指标都非常满意，无线连接备份手片十分便捷，碰传功也很实用，好评。
11199,存，很了占比很高，彩斑斓通的发，没问题金属材料，手感挺好的便携，不错非常良心的配置和价位了，非常赞！
11200,%全面，，很满意高端气上档次挺不错的。很好，背着别人都不知道我包里放着。
11201,鲜艳清晰高很好太了便音立体环绕感强疫情期间送货及时，包装好。远办公方便捷，跟办公室才换的样，办公件也齐全，非常喜欢。价格也挺实的，很满意的次购物。售后服务情周有问必答。
11202,用了段时间，说下感受，首先子反应还是很的，第感觉拿起来比象的要重些，不算别。我打游戏很少，平时也就追追剧做西，会有发不过不会很严重，也没有出现死或者蓝的情况。都说很好，拿手里确实不错，做工也很好。也很，第天下午定的第天早上就了。
11203,，清晰高，好，包装很棒。
11204,漂亮，便，科技感清晰柔和，确实香点不重，对于女孩子来说也很长时间工作没有很发，太适合在家爱办公啦
11205,对比了、的便携，最终还是选了，，、好看！！！①、:显示不错，很清晰，而且边窄边框，看着很惊艳②、键盘:手感般，毕竟是，有背光③、:从中午点半左右开始，用了下午点结束，也就温，在发方面控制的很好，风扇声音有时些，值得称赞④、扬声:双扬声设计很不错，看影有立体声的感觉，别棒，声音音质也很不错，音量也很⑤、触控板:支持多触点，这点很棒，而且触控板是居中的，别符合我的要求，很喜欢⑥、:简约方得体，是我喜欢的类型，这点别不错⑦、开动画:有很多选项可供选择，这个很不错，使开不在单调了，这点我很喜欢⑧、续航、只看视频，看了七个时，用了%的量，续航还可以。有正版的系统和办公件，非常赞！！！
11206,宝贝非常漂亮！银白的表高端气又耐脏，够，彩明丽，选了内存的，全的流畅，魔法传功非常方便，总之这次购物非常满意！家里人基都是用荣耀的产品，希望越做越好！分好评！
11207,太好看啦，窄边框设计爱了爱了，虽然是十六寸，但是真的不算太，高域的真心不错，颜非常好。整体身都是金属的，没有象中的重，拿起来刚刚好。接口满足需求，口充实在太好了，充别巧，带着也方便。开很，使用时几乎没有声音。客服姐姐服务态很好，步步的教我怎么激活，就是晚上降价这个操作比较迷，还好申请了价格保护。
11208,家庭使用还凑合，这个和网有很关系。比较清晰，光感挺好的，柔和不刺眼，建议再使用防蓝光眼镜更好。，手感很好。好看，漂亮，。使用时间不长，用段时间应该更好的体会。尺寸也不是别，不要担心。
11209,很，非常方便携带，充也非常的，续航也非常长，每次出去中使用开节点模用天，也非常的给力，目前没有任何应用有卡顿现象，力强就算是夏天也不会烫手，磨砂极佳，加寸的非常的震撼。值得购买
11210,物流别，第天就了，而且送家门口，不愧是自营。颜值流，给对象买的，她别喜欢。买之前和客服聊了好久，客服别耐心的和我说，态别好，很满意，下次还来你家。
11211,出品，必属精品，很！开不用秒，很！够宽，清晰，看起来舒服因用，暂未发严重银时尚，好看，感觉颜值很高很，手感很好好喜欢指纹开，十分方便，自带的摄像头不错，但功暂未使用
11212,确实很好，首先是，窄边框看起来很舒服，整体素质也不错，然后做工也还可以，符合我的要求，系统整体比较干净，没有乱装的西，固态是星的，好评。的话平时学习也足够了，不在要求更多，整体来说，价比很高，对这个还是很满意
11213,物流很，当天上午下的单，下午就送了。客服很耐心解答，真的是服务很位。子也是没说，颜值很高，别耐看，给力，价比高，系统流畅，手感很好，反应很，拿在手赶紧不是很重
11214,物流！的惊艳，，便。开很，可以满足正常办公使用。清晰，因不玩游戏，不知道游戏怎样。
11215,很好，价比很高，尤配合手，很好用
11216,用了个月，我就上上网课。有时候风扇会很很，转轴那里也很烫。（我也不懂，反正就是有这个毛病，这款活动力很的，有点毛病也忍了），颜值倒挺高
11217,荣耀的还是很不错的，全面设计，看着就舒服，也足够应付绝多数应用
11218,之所以买这款，首先是因这个品牌，与品牌比较后，觉得价比突出。我平常不玩游戏，只是日常用来办公、看视频、听音乐，所以配制也不需要太高。送货很，哥服务也很好。打开包装后，给人惊喜！很好，简约风格。接通源后，直接开，然后跟随娜语音，很很方便地成激活步骤。使用期间，感觉很好，开关都很，因使用的是固态硬盘。总的来说，体验美。祝愿公司生意越来越好！
11219,首先买这个是因的品牌应，和手搭配可以更加生态链。很，非常，基满了，比我之前的太多了。的话般，因不是游戏，打个应该还是没问题。主要还是办公用，便于携带和手的传输以及投非常爽。可以手打游戏投。指纹识别和隐藏摄像头还是不错
11220,简洁气，金属质感超级棒我这个白，表示十分粉，杜比音也超级棒连网嗖嗖滴，地用了才来评价的超画质感自我感觉另还有碰互传黑科技（就是自己还不太熟练）现在正好有活动买的，感觉超划算
11221,很流畅，开很，很清晰，声音还不错，跑分很强，可以跑万，支持指纹解锁，很灵敏，手指放上去就解开了，价格很实，
11222,拿着方便，孩子别喜欢，给孩子学习用的，开，，也好看，最住要是价格还不贵，以前是别的品牌的用的也可以，就是时间长了开慢了，内存也太了，看了好几个品牌的，还是选择了荣耀，开，影像别清晰，美
11223,很高清，很好很漂亮很，充很方便
11224,的很，然后摄像头的角有点奇怪。然后重量也不算别重。挺好的，用了差不多个多月，没有卡顿现象。然后感觉就非常的物美价廉，开始的时候我就觉得很多款，然后发现荣耀的这款真的有很多很别的功。但是用了之后发现真的很牛。总结这款价比真的很高，品牌，国人信赖，材质炫，入手就非同般，+，集成显卡，很，优越，玩游戏、上网课毫无卡顿，真是值得拥有。
11225,还不错不是别高清，也很可以了不错，这个挺好的，银气，简单方，荣耀标志很美很，很满意指纹识别非常不错，摄像头也很创
11226,还不错，开迅，流畅，毕竟是。全面寸，画面且清晰。还没遇很烫的时候，应该不错。银壳，流畅线条，身，很时尚。可以。
11227,非常的棒，从拿手就开始激活系统，在客服姐姐的帮助下搞了半天才成激活，正常使用。开始就播放了段音乐和视频，这个音质和显示，视觉冲突上面是真的令我很意，这个真的太棒了。使用，个时都没有点卡顿现象，还是非常舒心的，好产品就要和家起分享，手做的不错，方面也非常的出。
11228,买了两个买这个是因的品牌应，和手搭配可以更加生态链。很，非常，基满了，比我之前的太多了。的话般，因不是游戏，打个应该还是没问题。主要还是办公用，便于携带和手的传输以及投非常爽。可以手打游戏投。指纹识别和隐藏摄像头还是不错
11229,建模偶会卡下，英雄盟偶会卡下很不错打游戏会可太好看了因办公用，需要方便携带全满足我的使用要求，价比高
11230,颜值很亮眼，非常漂亮，。出门携带方便，键盘用着很舒服，流畅。是磨砂面的不反光，之前用的是镜面的感觉别伤眼睛。窄边框的，整体。总之非常好，这个价格个人感觉是太超值了！金属材质，做工精致，很有质感，颜值高，反应，开关都很迅，钢炮，指纹解锁很方便，键盘舒服，手感得劲，活动价买的，感觉挺划算。主要办公用荣耀很合适
11231,很，温很高，风扇响声很。如把放在支架上，温会下降，风扇也不会别的吵，就不像飞起飞似的，吵的人难受。这样的话出差就必须带上支架，比较麻烦。总的来说还可以，没有闪，也够，办公绰绰有余。
11232,还可以非常高上别舒服正合适非常好实物比照片好看太多
11233,非常彩比较鲜艳还可以挺符合心里的标准很很
11234,挺好，占用率很低，出差多，携带方便，挺好，画面鲜艳，指纹方便，开很，个人觉得灰很漂亮，很静音，第次开会设置很多西，或者系统更，都会造成风扇满转，平时基没声音，发也很
11235,还接受，上网课还挺适合。蛮惊艳的，也有可最近很少看的，有点的。设计的很简洁风。很漂亮，比红的好些。隐藏摄像头蛮好，蛮实用，充分保护隐私。必须好评的是的，简直全球最。要是还有版卖就好了，相同配置版比版贵。简直不错。手动点赞。
11236,物流很，天就送了，感觉也很不错，第次开会有语音助手教你怎么弄系统设置，很棒
11237,的很，至关重要！体验优质！贵在非常棒，宽看着很舒服！有种影院的感觉！家庭影院，你懂的！无敌，全没有感觉！切正常美的塌糊涂，银气，时尚！便随身！出差也不拍了美方实用！价比高
11238,好看好看，非常的简洁非常清晰，而且比较，上网课很方便比较，适合学生使用活动价接近，感觉价比很高。赞
11239,用了好几天了，整体觉得很毛衣！很喜欢这个，追剧很舒服，活动的时候买的，总之感觉很值！
11240,是全的哦，人感觉携带很方便别适合女生，开是真的很哇，指纹解锁下就了。价格也很适合，很啊，画质也挺清晰的，音质很不错哦。实对于的续航力我是震惊的，满如只是用于上网课，做做课表的话，真的天都没有点问题。充很，充线是我很喜欢的，很便点也不笨重，真的超级喜欢。虽然是个裸，但是这个价格也很不错了，可以自己购买搭配自己喜欢的装备。我自己购买了无线鼠标和包，感觉也挺不错的，目前没有什么很的问题，也没有听噪音，就是下载件比较麻烦，定要去官网下载哦，保证的安全，适用前会有系列的安排，自己点要好账户和密码哦。
